DATAFLOW,LAST UPDATE,freq,unit,geo,purchase,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,AT,DW_EXST,2015,100.00,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,AT,DW_EXST,2016,95.60,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,AT,DW_EXST,2017,106.45,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,AT,DW_EXST,2018,114.35,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,AT,DW_EXST,2019,126.89,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,AT,DW_EXST,2020,139.50,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,AT,DW_EXST,2021,166.04,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,AT,DW_EXST,2022,155.01,ep
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,AT,DW_EXST,2023,119.36,ep
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,AT,DW_NEW,2015,100.00,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,AT,DW_NEW,2016,107.03,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,AT,DW_NEW,2017,115.96,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,AT,DW_NEW,2018,126.01,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,AT,DW_NEW,2019,166.43,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,AT,DW_NEW,2020,200.40,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,AT,DW_NEW,2021,235.18,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,AT,DW_NEW,2022,183.49,ep
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,AT,DW_NEW,2023,93.26,ep
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,AT,TOTAL,2010,69.76,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,AT,TOTAL,2011,74.76,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,AT,TOTAL,2012,78.92,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,AT,TOTAL,2013,78.16,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,AT,TOTAL,2014,100.99,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,AT,TOTAL,2015,100.00,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,AT,TOTAL,2016,98.69,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,AT,TOTAL,2017,109.02,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,AT,TOTAL,2018,117.50,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,AT,TOTAL,2019,137.57,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,AT,TOTAL,2020,155.95,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,AT,TOTAL,2021,184.71,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,AT,TOTAL,2022,162.70,ep
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,AT,TOTAL,2023,112.31,ep
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BE,DW_EXST,2010,98.81,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BE,DW_EXST,2011,112.38,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BE,DW_EXST,2012,111.41,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BE,DW_EXST,2013,110.97,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BE,DW_EXST,2014,125.53,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BE,DW_EXST,2015,100.00,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BE,DW_EXST,2016,123.58,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BE,DW_EXST,2017,135.83,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BE,DW_EXST,2018,147.35,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BE,DW_EXST,2019,178.20,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BE,DW_EXST,2020,154.47,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BE,DW_EXST,2021,197.66,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BE,DW_EXST,2022,212.99,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BE,DW_EXST,2023,179.29,p
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BE,TOTAL,2005,111.51,e
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BE,TOTAL,2006,122.57,e
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BE,TOTAL,2007,133.54,e
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BE,TOTAL,2008,133.57,e
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BE,TOTAL,2009,123.82,e
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BE,TOTAL,2010,98.81,d
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BE,TOTAL,2011,112.38,d
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BE,TOTAL,2012,111.41,d
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BE,TOTAL,2013,110.97,d
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BE,TOTAL,2014,125.53,d
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BE,TOTAL,2015,100.00,d
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BE,TOTAL,2016,123.58,d
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BE,TOTAL,2017,135.83,d
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BE,TOTAL,2018,147.35,d
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BE,TOTAL,2019,178.20,d
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BE,TOTAL,2020,154.47,d
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BE,TOTAL,2021,197.66,d
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BE,TOTAL,2022,212.99,d
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BE,TOTAL,2023,179.29,dp
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BG,TOTAL,2006,119.63,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BG,TOTAL,2007,101.15,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BG,TOTAL,2008,136.70,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BG,TOTAL,2009,116.95,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BG,TOTAL,2010,70.08,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BG,TOTAL,2011,91.20,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BG,TOTAL,2012,74.55,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BG,TOTAL,2013,73.96,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BG,TOTAL,2014,98.49,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BG,TOTAL,2015,100.00,e
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BG,TOTAL,2016,112.55,be
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BG,TOTAL,2017,123.64,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BG,TOTAL,2018,134.64,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BG,TOTAL,2019,153.70,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BG,TOTAL,2020,145.25,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BG,TOTAL,2021,220.13,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BG,TOTAL,2022,256.89,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,BG,TOTAL,2023,266.17,p
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,CY,TOTAL,2005,147.74,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,CY,TOTAL,2006,234.94,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,CY,TOTAL,2007,338.88,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,CY,TOTAL,2008,268.92,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,CY,TOTAL,2009,116.23,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,CY,TOTAL,2010,167.35,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,CY,TOTAL,2011,124.33,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,CY,TOTAL,2012,120.47,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,CY,TOTAL,2013,74.37,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,CY,TOTAL,2014,81.40,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,CY,TOTAL,2015,100.00,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,CY,TOTAL,2016,138.26,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,CY,TOTAL,2017,177.08,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,CY,TOTAL,2018,196.85,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,CY,TOTAL,2019,214.64,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,CY,TOTAL,2020,153.79,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,CY,TOTAL,2021,155.72,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,CY,TOTAL,2022,210.34,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,CY,TOTAL,2023,287.47,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,CZ,TOTAL,2010,60.77,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,CZ,TOTAL,2011,69.56,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,CZ,TOTAL,2012,77.91,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,CZ,TOTAL,2013,73.83,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,CZ,TOTAL,2014,78.06,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,CZ,TOTAL,2015,100.00,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,CZ,TOTAL,2016,113.13,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,CZ,TOTAL,2017,110.31,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,CZ,TOTAL,2018,116.87,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,CZ,TOTAL,2019,119.65,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,CZ,TOTAL,2020,120.14,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,CZ,TOTAL,2021,152.38,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,CZ,TOTAL,2022,131.27,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,DK,DW_EXST,2013,69.95,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,DK,DW_EXST,2014,82.12,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,DK,DW_EXST,2015,100.00,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,DK,DW_EXST,2016,108.15,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,DK,DW_EXST,2017,126.94,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,DK,DW_EXST,2018,127.95,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,DK,DW_EXST,2019,135.44,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,DK,DW_EXST,2020,171.22,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,DK,DW_EXST,2021,191.65,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,DK,DW_EXST,2022,124.80,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,DK,DW_EXST,2023,135.24,p
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,DK,TOTAL,2002,74.23,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,DK,TOTAL,2003,81.97,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,DK,TOTAL,2004,103.18,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,DK,TOTAL,2005,127.22,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,DK,TOTAL,2006,124.82,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,DK,TOTAL,2007,123.76,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,DK,TOTAL,2008,96.93,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,DK,TOTAL,2009,80.91,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,DK,TOTAL,2010,96.82,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,DK,TOTAL,2011,78.69,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,DK,TOTAL,2012,81.72,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,DK,TOTAL,2013,69.95,d
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,DK,TOTAL,2014,82.12,d
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,DK,TOTAL,2015,100.00,d
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,DK,TOTAL,2016,108.15,d
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,DK,TOTAL,2017,126.94,d
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,DK,TOTAL,2018,127.95,d
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,DK,TOTAL,2019,135.44,d
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,DK,TOTAL,2020,171.22,d
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,DK,TOTAL,2021,191.65,d
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,DK,TOTAL,2022,124.80,d
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,DK,TOTAL,2023,135.24,dp
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,DW_EXST,2008,87.98,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,DW_EXST,2009,82.08,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,DW_EXST,2010,117.65,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,DW_EXST,2011,76.24,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,DW_EXST,2012,72.91,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,DW_EXST,2013,63.72,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,DW_EXST,2014,87.43,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,DW_EXST,2015,100.00,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,DW_EXST,2016,118.69,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,DW_EXST,2017,146.78,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,DW_EXST,2018,167.12,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,DW_EXST,2019,168.38,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,DW_EXST,2020,146.04,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,DW_EXST,2021,217.66,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,DW_EXST,2022,242.36,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,DW_EXST,2023,211.25,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,DW_NEW,2008,795.90,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,DW_NEW,2009,530.82,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,DW_NEW,2010,462.61,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,DW_NEW,2011,234.86,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,DW_NEW,2012,176.21,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,DW_NEW,2013,85.60,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,DW_NEW,2014,101.45,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,DW_NEW,2015,100.00,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,DW_NEW,2016,109.39,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,DW_NEW,2017,136.44,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,DW_NEW,2018,171.39,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,DW_NEW,2019,189.48,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,DW_NEW,2020,223.00,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,DW_NEW,2021,269.21,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,DW_NEW,2022,260.87,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,DW_NEW,2023,233.06,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,TOTAL,2007,301.85,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,TOTAL,2008,186.87,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,TOTAL,2009,144.77,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,TOTAL,2010,165.84,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,TOTAL,2011,98.40,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,TOTAL,2012,87.34,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,TOTAL,2013,66.77,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,TOTAL,2014,89.39,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,TOTAL,2015,100.00,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,TOTAL,2016,117.39,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,TOTAL,2017,145.34,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,TOTAL,2018,167.72,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,TOTAL,2019,171.33,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,TOTAL,2020,156.79,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,TOTAL,2021,224.86,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,TOTAL,2022,244.95,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,ES,TOTAL,2023,214.29,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,FI,DW_EXST,2015,100.00,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,FI,DW_EXST,2016,102.31,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,FI,DW_EXST,2017,106.49,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,FI,DW_EXST,2018,102.50,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,FI,DW_EXST,2019,109.81,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,FI,DW_EXST,2020,122.72,b
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,FI,DW_EXST,2021,147.05,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,FI,DW_EXST,2022,119.04,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,FI,DW_EXST,2023,80.19,p
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,FI,DW_NEW,2015,100.00,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,FI,DW_NEW,2016,115.77,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,FI,DW_NEW,2017,135.23,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,FI,DW_NEW,2018,146.78,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,FI,DW_NEW,2019,185.41,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,FI,DW_NEW,2020,208.98,b
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,FI,DW_NEW,2021,200.09,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,FI,DW_NEW,2022,181.53,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,FI,DW_NEW,2023,145.25,p
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,FI,TOTAL,2009,116.19,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,FI,TOTAL,2010,115.64,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,FI,TOTAL,2011,121.42,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,FI,TOTAL,2012,135.66,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,FI,TOTAL,2013,118.57,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,FI,TOTAL,2014,111.54,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,FI,TOTAL,2015,100.00,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,FI,TOTAL,2016,104.05,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,FI,TOTAL,2017,110.22,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,FI,TOTAL,2018,108.25,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,FI,TOTAL,2019,119.64,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,FI,TOTAL,2020,133.93,b
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,FI,TOTAL,2021,153.94,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,I15_Q,FI,TOTAL,2022,127.16,
