DATAFLOW,LAST UPDATE,freq,purchase,statinfo,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,NL,2016,63.82,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,NL,2017,63.87,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,NL,2018,64.70,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,NL,2019,65.25,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,NL,2020,65.12,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,NL,2021,66.07,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,NL,2022,67.07,p
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,NL,2023,66.47,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,PT,2010,17.72,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,PT,2011,17.06,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,PT,2012,15.96,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,PT,2013,17.02,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,PT,2014,17.38,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,PT,2015,18.03,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,PT,2016,19.43,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,PT,2017,20.83,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,PT,2018,21.78,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,PT,2019,21.96,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,PT,2020,21.30,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,PT,2021,19.72,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,PT,2022,19.85,p
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,PT,2023,20.99,p
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,SI,2010,3.42,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,SI,2011,3.64,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,SI,2012,3.82,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,SI,2013,3.98,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,SI,2014,4.06,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,SI,2015,4.79,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,SI,2016,4.63,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,SI,2017,4.93,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,SI,2018,5.03,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,SI,2019,5.16,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,SI,2020,5.60,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,SI,2021,6.07,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,SI,2022,5.85,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,SI,2023,5.97,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,SK,2010,9.62,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,SK,2011,10.14,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,SK,2012,9.96,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,SK,2013,9.93,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,SK,2014,9.79,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,SK,2015,10.04,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,SK,2016,10.41,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,SK,2017,9.39,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,SK,2018,8.42,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,SK,2019,7.78,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,SK,2020,7.22,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,SK,2021,8.26,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,SK,2022,8.37,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA,PM,SK,2023,10.06,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,AT,2010,28.31,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,AT,2011,28.09,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,AT,2012,27.66,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,AT,2013,27.44,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,AT,2014,25.49,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,AT,2015,22.87,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,AT,2016,27.32,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,AT,2017,28.59,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,AT,2018,26.24,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,AT,2019,26.94,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,AT,2020,25.37,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,AT,2021,24.58,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,AT,2022,24.17,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,AT,2023,25.56,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,BE,2010,38.65,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,BE,2011,39.54,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,BE,2012,38.05,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,BE,2013,38.44,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,BE,2014,37.68,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,BE,2015,37.68,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,BE,2016,34.74,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,BE,2017,36.80,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,BE,2018,33.56,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,BE,2019,34.98,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,BE,2020,35.38,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,BE,2021,35.66,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,BE,2022,36.43,p
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,BE,2023,38.79,p
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,CY,2010,0.75,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,CY,2011,0.73,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,CY,2012,0.78,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,CY,2013,0.71,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,CY,2014,0.69,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,CY,2015,0.67,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,CY,2016,0.66,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,CY,2017,0.74,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,CY,2018,0.68,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,CY,2019,0.60,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,CY,2020,0.49,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,CY,2021,0.52,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,CY,2022,0.61,p
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,CY,2023,0.71,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,DE,2010,314.44,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,DE,2011,309.14,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,DE,2012,310.64,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,DE,2013,309.73,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,DE,2014,299.29,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,DE,2015,297.88,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,DE,2016,291.40,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,DE,2017,293.04,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,DE,2018,292.90,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,DE,2019,288.01,p
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,DE,2020,287.65,p
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,DE,2021,301.74,p
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,DE,2022,290.93,p
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,DE,2023,267.50,p
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,EA19,2010,1000.00,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,EA19,2011,1000.00,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,EA19,2012,1000.00,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,EA19,2013,1000.00,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,EA19,2014,1000.00,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,EA19,2015,1000.00,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,EA19,2016,1000.00,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,EA19,2017,1000.00,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,EA19,2018,1000.00,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,EA19,2019,1000.00,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,EA19,2020,1000.00,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,EA19,2021,1000.00,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,EA19,2022,1000.00,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,EA19,2023,1000.00,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,EE,2010,1.99,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,EE,2011,2.28,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,EE,2012,2.37,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,EE,2013,2.45,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,EE,2014,2.52,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,EE,2015,2.35,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,EE,2016,2.17,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,EE,2017,2.06,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,EE,2018,2.04,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,EE,2019,2.08,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,EE,2020,2.19,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,EE,2021,2.03,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,EE,2022,2.40,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,EE,2023,2.21,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,EL,2010,24.49,b
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,EL,2011,20.57,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,EL,2012,17.37,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,EL,2013,16.08,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,EL,2014,15.94,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,EL,2015,15.99,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,EL,2016,15.12,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,EL,2017,14.66,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,EL,2018,14.59,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,EL,2019,14.69,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,EL,2020,14.56,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,EL,2021,13.55,p
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,EL,2022,13.75,p
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,EL,2023,15.47,p
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,ES,2010,76.12,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,ES,2011,79.51,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,ES,2012,84.61,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,ES,2013,100.66,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,ES,2014,116.43,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,ES,2015,120.58,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,ES,2016,122.26,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,ES,2017,123.16,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,ES,2018,125.42,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,ES,2019,122.87,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,ES,2020,119.85,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,ES,2021,102.53,p
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,ES,2022,108.73,p
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,ES,2023,116.74,p
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,FI,2010,16.95,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,FI,2011,16.03,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,FI,2012,15.61,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,FI,2013,15.56,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,FI,2014,14.98,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,FI,2015,17.68,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,FI,2016,17.43,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,FI,2017,16.99,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,FI,2018,16.88,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,FI,2019,16.61,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,FI,2020,15.73,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,FI,2021,16.81,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,FI,2022,16.67,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,FI,2023,16.12,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,FR,2010,214.74,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,FR,2011,222.62,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,FR,2012,219.62,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,FR,2013,210.23,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,FR,2014,210.06,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,FR,2015,205.01,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,FR,2016,200.31,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,FR,2017,193.06,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,FR,2018,194.41,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,FR,2019,196.79,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,FR,2020,204.85,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,FR,2021,210.23,p
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,FR,2022,204.86,p
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,FR,2023,206.32,p
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,IE,2010,14.44,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,IE,2011,15.38,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,IE,2012,16.60,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,IE,2013,18.79,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,IE,2014,19.45,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,IE,2015,20.50,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,IE,2016,25.02,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,IE,2017,23.58,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,IE,2018,23.88,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,IE,2019,23.46,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,IE,2020,23.38,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,IE,2021,26.09,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,IE,2022,30.71,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,IE,2023,32.57,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,IT,2010,157.09,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,IT,2011,158.58,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,IT,2012,157.04,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,IT,2013,147.63,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,IT,2014,143.74,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,IT,2015,148.03,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,IT,2016,152.52,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,IT,2017,155.29,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,IT,2018,156.78,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,IT,2019,159.81,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,IT,2020,158.47,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,IT,2021,153.34,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,IT,2022,155.56,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,IT,2023,159.90,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,LT,2010,4.25,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,LT,2011,5.69,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,LT,2012,6.05,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,LT,2013,5.74,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,LT,2014,6.20,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_EXST,COWEA19,PM,LT,2015,5.68,
